Employee Code,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Emergency Contact,Address,Highest Degree,Field of Study,Relation With Employee,Relation Contact,Date of Join,Job Title,Department,Employment Type,Monthly Salary,Annual CTC,Pay Grade,Bonus,Benefits,Total Benefit Cost,Budget Allocation,Final Payout,Employee Satisfaction,Engagement Score,Performance
E10754,Lagan,Saksham,Walia,1994-12-10,Female,lagan.walia@gmail.com,9659683487,9703576570,"38, Saxena Nagar, Kadapa, Jharkhand, 686624, India",Bachelor's,Business Administration,Aunty,9950307083,2024-07-05,HR Specialist,HR,Intern,12768.09,153217.08000000002,D,12768.09,Travel Allowance,6000,180000,171985.17,1.4,3.21,4.15
E10755,Advik,Arhaan,Deshpande,1988-01-16,Female,advik.deshpande@gmail.com,9933771247,9097594750,"70/09
Majumdar Zila, Jamnagar, Odisha, 493254, India",PhD,Finance,Sister,9383539220,2023-05-03,Controller,Finance,Full-time,93499.43,1121993.16,B,93499.43,"Health Insurance, Remote Work, Retirement Plan, Paid Time Off, Gym Membership, Travel Allowance, Education Assistance",50000,1200000,1265492.5899999999,2.45,3.88,3.46
E10756,Anika,Aaina,Chadha,1975-03-21,Female,anika.chadha@gmail.com,9625967898,9515738659,"21, Dora Circle, Agartala, Kerala, 488455, India",Bachelor's,Finance,Mother,9751876172,2024-05-11,Controller,Finance,Intern,19695.72,236348.64,D,19695.72,Travel Allowance,6000,240000,262044.36000000002,3.24,2.05,4.61
E10757,Lakshay,Renee,Khurana,1988-07-10,Female,lakshay.khurana@gmail.com,9331454599,9827810492,"793
Sarin Chowk, Naihati, Chhattisgarh, 022835, India",PhD,Sales,Father,9607333728,2021-01-03,Sales Executive,Sales,Part-time,29351.37,352216.44,D,29351.37,"Travel Allowance, Remote Work, Paid Time Off",13000,360000,394567.81,2.12,1.41,2.04
E10758,Nitara,Uthkarsh,Sheth,1978-11-07,Female,nitara.sheth@gmail.com,9715147329,9932844767,"H.No. 07, Bansal Path, Dindigul, Karnataka, 904617, India",PhD,Engineering,Father,9930713475,2018-04-10,Software Engineer,Engineering,Full-time,93716.29,1124595.48,B,93716.29,"Paid Time Off, Education Assistance, Travel Allowance, Remote Work, Health Insurance, Gym Membership, Free Meals, Stock Options",47000,1200000,1265311.77,2.37,4.86,4.96
E10759,Aradhya,Jivin,Bava,1982-01-04,Female,aradhya.bava@gmail.com,9056001494,9520260064,"31/30, Sekhon Chowk, Dehradun, Arunachal Pradesh, 982778, India",Master's,Computer Science,Father,9256173914,2015-09-15,System Architect,Engineering,Part-time,54835.9,658030.8,C,54835.9,"Paid Time Off, Travel Allowance, Remote Work",13000,720000,725866.7000000001,3.1,2.47,2.38
E10760,Tarini,Divit,Majumdar,1992-09-11,Female,tarini.majumdar@gmail.com,9552188242,9423051402,"10/06, Raja Circle, Proddatur, Tripura, 864261, India",PhD,Sales,Mother,9366900415,2023-07-06,Sales Coordinator,Sales,Part-time,32227.18,386726.16000000003,D,32227.18,Paid Time Off,5000,480000,423953.34,1.71,3.67,4.85
E10761,Heer,Samaira,Cheema,2001-11-12,Female,heer.cheema@gmail.com,9986729331,9766211367,"H.No. 244
Bajaj Zila, Gulbarga, Uttar Pradesh, 642050, India",Bachelor's,Sales,Uncle,9386995384,2023-09-18,Sales Manager,Sales,Contract,80353.94,964247.28,B,80353.94,"Remote Work, Health Insurance",14000,1080000,1058601.22,4.3,1.61,4.79
E10762,Saira,Ahana ,Sani,1997-01-22,Female,saira.sani@gmail.com,9454912525,9050692295,"H.No. 17, Guha Path, Eluru, Meghalaya, 427340, India",Master's,Marketing,Uncle,9615678889,2024-02-12,Marketing Manager,Marketing,Intern,21361.06,256332.72000000003,D,21361.06,Education Assistance,7000,264000,284693.78,2.22,4.27,3.1
E10763,Hansh,Dhruv,Kumar,1979-08-07,Female,hansh.kumar@gmail.com,9394327815,9731024541,"H.No. 26
Iyer Nagar, Secunderabad, Uttarakhand, 643446, India",Master's,Sales,Sister,9061273813,2023-12-27,Sales Coordinator,Sales,Contract,44676.03,536112.36,D,44676.03,Travel Allowance,6000,720000,586788.39,1.68,3.5,3.62
E10764,Lakshay,Taran,Bedi,1973-02-23,Female,lakshay.bedi@gmail.com,9722856160,9597010515,"741
Tata Chowk, Sangli-Miraj & Kupwad, Maharashtra, 453734, India",Bachelor's,Sales,Mother,9449561174,2024-06-17,Sales Coordinator,Sales,Part-time,31319.84,375838.08,D,31319.84,Paid Time Off,5000,480000,412157.92000000004,3.53,3.48,4.43
E10765,Dhanuk,Tejas,Shere,2002-05-31,Female,dhanuk.shere@gmail.com,9992919583,9615194569,"852
Dada Ganj, Maheshtala, Himachal Pradesh, 075668, India",PhD,Marketing,Sister,9704871019,2021-05-31,SEO Specialist,Marketing,Full-time,78578.13,942937.56,C,78578.13,Remote Work,2000,960000,1023515.6900000001,3.66,3.99,3.07
E10766,Riaan,Oorja,Bhat,1981-12-30,Female,riaan.bhat@gmail.com,9631258207,9375181207,"H.No. 34, Rao, Miryalaguda, Sikkim, 083831, India",PhD,Engineering,Father,9371922754,2024-02-08,DevOps Engineer,Engineering,Contract,60311.9,723742.8,C,60311.9,"Remote Work, Travel Allowance",8000,900000,792054.7000000001,4.57,2.9,2.29
E10767,Anahi,Elakshi,Deo,1997-03-22,Female,anahi.deo@gmail.com,9486719752,9825004429,"48/637
Khanna Road, Loni, Tamil Nadu, 221419, India",PhD,Computer Science,Father,9849312511,2023-08-02,QA Engineer,Engineering,Contract,54165.87,649990.4400000001,C,54165.87,"Travel Allowance, Remote Work",8000,720000,712156.31,2.55,3.11,4.0
E10768,Madhup,Vritika,Varma,2001-09-27,Female,madhup.varma@gmail.com,9222953970,9676817295,"H.No. 47, Kaul Zila, Dehradun, Arunachal Pradesh, 954006, India",Master's,Sales,Sister,9666524331,2023-06-11,Sales Manager,Sales,Contract,82220.53,986646.36,B,82220.53,"Remote Work, Travel Allowance",8000,1080000,1076866.89,1.88,2.32,2.92
E10769,Shamik,Rasha,Kalita,1997-09-28,Female,shamik.kalita@gmail.com,9555510242,9641804554,"H.No. 857, Kamdar Road, Loni, Odisha, 727957, India",Master's,Finance,Aunty,9158700774,2016-08-16,Accountant,Finance,Full-time,53833.33,645999.96,C,53833.33,"Free Meals, Retirement Plan, Education Assistance, Gym Membership, Stock Options, Remote Work, Paid Time Off",44000,720000,743833.2899999999,3.71,2.95,3.65
E10770,Jayant,Advika,Gade,1974-10-02,Female,jayant.gade@gmail.com,9042765515,9243045243,"H.No. 439, Doshi Street, Udupi, Odisha, 473081, India",Bachelor's,Finance,Aunty,9776493324,2024-07-05,Finance Manager,Finance,Contract,86464.14,1037569.6799999999,B,86464.14,"Travel Allowance, Remote Work",8000,1080000,1132033.8199999998,2.17,1.5,2.83
E10771,Renee,Abram,Mandal,1990-07-18,Female,renee.mandal@gmail.com,9418181292,9188697887,"75/48, Vyas Circle, Ongole, Maharashtra, 737766, India",Bachelor's,Marketing,Mother,9726776364,2018-07-30,Brand Manager,Marketing,Full-time,86809.79,1041717.48,B,86809.79,"Free Meals, Paid Time Off, Education Assistance, Travel Allowance, Gym Membership, Stock Options",33000,1200000,1161527.27,2.64,2.29,3.24
E10772,Nehmat,Renee,Dey,1985-07-18,Female,nehmat.dey@gmail.com,9314269740,9843676455,"45/074
Gala Zila, Anantapuram, Mizoram, 011195, India",Master's,Business Administration,Sister,9982374398,2024-02-21,HR Specialist,HR,Intern,12814.03,153768.36000000002,D,12814.03,"Education Assistance, Travel Allowance",13000,180000,179582.39,3.25,2.41,2.69
E10773,Vivaan,Sahil,Trivedi,1987-07-04,Female,vivaan.trivedi@gmail.com,9013532515,9400707754,"22/44
Sandhu Nagar, Bokaro, Rajasthan, 225112, India",Bachelor's,Engineering,Aunty,9492604113,2023-10-21,Software Engineer,Engineering,Contract,73007.83,876093.96,C,73007.83,Remote Work,2000,900000,951101.7899999999,3.46,2.78,4.24
E10774,Jhanvi,Anya,Banik,2003-12-02,Female,jhanvi.banik@gmail.com,9633550760,9036588194,"575
Suri Street, Bihar Sharif, Odisha, 129838, India",PhD,Computer Science,Mother,9723075412,2023-02-23,Software Engineer,Engineering,Contract,70058.6,840703.2000000001,C,70058.6,Travel Allowance,6000,900000,916761.8,4.73,3.84,4.62
E10775,Raghav,Gokul,Varghese,1993-10-12,Female,raghav.varghese@gmail.com,9677625993,9460659211,"543, Buch Road, Mumbai, Madhya Pradesh, 600606, India",Master's,Sales,Uncle,9752777393,2018-01-30,Sales Coordinator,Sales,Full-time,65108.98,781307.76,C,65108.98,"Retirement Plan, Health Insurance, Education Assistance, Paid Time Off, Free Meals, Gym Membership, Stock Options, Travel Allowance",60000,960000,906416.74,4.75,4.31,3.9
E10776,Riya,Shamik,Khurana,1982-10-16,Female,riya.khurana@gmail.com,9597588322,9238789162,"215
Rau Road, Mango, Tamil Nadu, 126913, India",Bachelor's,Finance,Aunty,9886706773,2023-08-08,Controller,Finance,Contract,67070.25,804843.0,C,67070.25,Travel Allowance,6000,900000,877913.25,2.38,3.13,3.38
E10777,Jiya,Rasha,Balasubramanian,1971-09-19,Female,jiya.balasubramanian@gmail.com,9383367171,9216656214,"21
Deshmukh Street, Nangloi Jat, West Bengal, 907982, India",Bachelor's,Engineering,Aunty,9710305437,2022-06-26,Software Engineer,Engineering,Part-time,49604.48,595253.76,D,49604.48,"Travel Allowance, Paid Time Off",11000,600000,655858.24,4.79,1.01,4.08
E10778,Mahika,Divit,Saha,2001-02-26,Female,mahika.saha@gmail.com,9716461710,9435523593,"H.No. 91
Iyengar Marg, Aligarh, Telangana, 937074, India",Bachelor's,Sales,Father,9338087559,2024-03-30,Account Manager,Sales,Intern,19507.2,234086.40000000002,D,19507.2,Travel Allowance,6000,240000,259593.60000000003,1.02,2.66,4.68
E10779,Neysa,Siya,Andra,2003-05-30,Female,neysa.andra@gmail.com,9651000175,9377023507,"H.No. 30
Srinivas, Kozhikode, Odisha, 671213, India",Master's,Marketing,Aunty,9574961980,2016-07-12,Brand Manager,Marketing,Part-time,47833.95,574007.3999999999,D,47833.95,"Travel Allowance, Remote Work, Paid Time Off",13000,600000,634841.3499999999,1.48,4.01,2.52
E10780,Aarav,Zara,Subramaniam,1999-01-13,Female,aarav.subramaniam@gmail.com,9716581248,9856242271,"81, Bains Circle, Guwahati, Uttar Pradesh, 033348, India",PhD,Computer Science,Sister,9040696376,2024-04-17,Software Engineer,Engineering,Intern,18842.65,226111.80000000002,D,18842.65,"Education Assistance, Travel Allowance",13000,240000,257954.45,1.31,1.04,3.87
E10781,Charvi,Kabir,Sabharwal,1978-08-15,Female,charvi.sabharwal@gmail.com,9320917737,9694713832,"24/574, Srivastava Path, Srikakulam, Maharashtra, 592411, India",Master's,Engineering,Father,9982721974,2015-05-25,Software Engineer,Engineering,Part-time,46951.33,563415.96,D,46951.33,"Remote Work, Paid Time Off, Travel Allowance",13000,600000,623367.2899999999,3.42,1.35,4.32
E10782,Oorja,Hunar,Ramaswamy,1993-12-29,Female,oorja.ramaswamy@gmail.com,9873821472,9776889777,"H.No. 766, Gera Ganj, Dehri, Mizoram, 694997, India",Bachelor's,Finance,Mother,9534291000,2024-04-27,Finance Manager,Finance,Contract,77217.8,926613.6000000001,C,77217.8,"Travel Allowance, Remote Work",8000,1080000,1011831.4000000001,1.8,4.46,4.51
E10783,Prisha,Ela,Bhavsar,2003-04-12,Female,prisha.bhavsar@gmail.com,9669985677,9583546256,"50
Kari Chowk, Karnal, Manipur, 956247, India",PhD,Engineering,Aunty,9854152281,2023-06-13,Software Engineer,Engineering,Contract,72038.0,864456.0,C,72038.0,"Travel Allowance, Remote Work, Health Insurance",20000,900000,956494.0,4.36,3.8,4.54
E10784,Adira,Nishith,Raj,1995-10-26,Female,adira.raj@gmail.com,9702708399,9031567477,"H.No. 728
Bhatti Circle, Pimpri-Chinchwad, Arunachal Pradesh, 182650, India",Bachelor's,Engineering,Brother,9941977652,2024-06-03,QA Engineer,Engineering,Intern,15366.74,184400.88,D,15366.74,Travel Allowance,6000,216000,205767.62,4.17,2.02,2.1
E10785,Misha,Purab,Lanka,1993-10-28,Male,misha.lanka@gmail.com,9498185308,9133236952,"40/17, Buch Nagar, Alappuzha, Chhattisgarh, 656070, India",PhD,Computer Science,Brother,9193486027,2019-12-02,DevOps Engineer,Engineering,Full-time,99552.2,1194626.4,B,99552.2,Travel Allowance,6000,1200000,1300178.5999999999,1.41,2.68,2.56
E10786,Divyansh,Tanya,Madan,1978-07-30,Female,divyansh.madan@gmail.com,9700893256,9163651216,"73/06
Khanna Circle, Noida, Punjab, 335826, India",Bachelor's,Business Administration,Aunty,9139068331,2024-02-17,HR Manager,HR,Intern,20571.53,246858.36,D,20571.53,"Education Assistance, Travel Allowance",13000,264000,280429.89,2.27,3.87,4.45
E10787,Eva,Eshani,Kannan,2002-06-15,Female,eva.kannan@gmail.com,9942824537,9435563873,"58/94
D’Alia Zila, Rampur, Mizoram, 128630, India",Bachelor's,Engineering,Aunty,9317531790,2024-04-16,QA Engineer,Engineering,Intern,16316.29,195795.48,D,16316.29,Travel Allowance,6000,216000,218111.77000000002,4.91,4.88,4.22
E10788,Suhana,Eva,Dara,1999-10-19,Female,suhana.dara@gmail.com,9899904127,9193616257,"917, Keer Road, Bihar Sharif, Uttar Pradesh, 679306, India",Master's,Finance,Mother,9041328224,2018-03-24,Financial Analyst,Finance,Part-time,37593.21,451118.52,D,37593.21,"Travel Allowance, Paid Time Off, Remote Work",13000,480000,501711.73000000004,3.56,2.74,2.62
E10789,Vidur,Vaibhav,Lall,1986-04-06,Female,vidur.lall@gmail.com,9492264054,9226966326,"74
Aurora, Jamshedpur, Kerala, 845103, India",Master's,Sales,Father,9113456154,2023-11-30,Sales Coordinator,Sales,Part-time,32228.23,386738.76,D,32228.23,Paid Time Off,5000,480000,423966.99,2.05,3.57,2.49
E10790,Ivan,Mohanlal,Saini,1991-12-12,Male,ivan.saini@gmail.com,9624296798,9406076866,"44/743
Choudhury Zila, Malda, Himachal Pradesh, 993412, India",Master's,Engineering,Brother,9653023878,2023-08-29,System Architect,Engineering,Contract,87297.59,1047571.08,B,87297.59,"Travel Allowance, Remote Work",8000,1080000,1142868.67,1.86,4.26,4.31
E10791,Yasmin,Dharmajan,Karan,1993-12-16,Female,yasmin.karan@gmail.com,9961201065,9334865703,"24/434, Venkatesh Zila, Cuttack, Uttarakhand, 239413, India",PhD,Marketing,Uncle,9086737146,2024-05-15,SEO Specialist,Marketing,Intern,16806.31,201675.72000000003,D,16806.31,Travel Allowance,6000,216000,224482.03000000003,1.31,1.37,2.05
E10792,Seher,Prisha,Sahota,1995-03-18,Female,seher.sahota@gmail.com,9876253481,9771511153,"H.No. 166, Apte Ganj, Mysore, Odisha, 178414, India",PhD,Marketing,Uncle,9853544165,2022-03-16,Marketing Manager,Marketing,Full-time,132317.02,1587804.2399999998,A,132317.02,"Stock Options, Travel Allowance, Gym Membership, Health Insurance, Education Assistance, Retirement Plan, Remote Work, Paid Time Off",60000,1800000,1780121.2599999998,3.07,4.28,4.61
E10793,Advika,Hunar,Arya,1998-02-15,Female,advika.arya@gmail.com,9306485308,9999742610,"805, Vasa Marg, Erode, Tamil Nadu, 717661, India",PhD,Finance,Brother,9558192804,2024-06-26,Finance Manager,Finance,Contract,83437.03,1001244.36,B,83437.03,"Health Insurance, Travel Allowance",18000,1080000,1102681.39,2.07,1.42,3.91
E10794,Darshit,Arnav,Raju,1970-06-10,Female,darshit.raju@gmail.com,9134730668,9741959582,"H.No. 53, Bhatia Road, Hazaribagh, Jharkhand, 000352, India",PhD,Finance,Brother,9017357789,2022-11-16,Finance Manager,Finance,Full-time,120459.3,1445511.6,A,120459.3,"Retirement Plan, Health Insurance, Education Assistance, Stock Options, Remote Work, Paid Time Off, Travel Allowance, Gym Membership",60000,1800000,1625970.9000000001,3.31,1.74,2.33
E10795,Reyansh,Myra,Verma,2000-05-26,Female,reyansh.verma@gmail.com,9516265347,9780432409,"29
Upadhyay Chowk, Bulandshahr, Telangana, 208182, India",Bachelor's,Business Administration,Uncle,9418551414,2024-03-16,HR Coordinator,HR,Contract,44607.32,535287.84,D,44607.32,Remote Work,2000,720000,581895.1599999999,3.39,1.13,3.93
E10796,Shayak,Baiju,Ghosh,2001-04-18,Female,shayak.ghosh@gmail.com,9963117496,9870561257,"H.No. 21
Kulkarni Nagar, Agra, Uttar Pradesh, 847517, India",Master's,Business Administration,Uncle,9637480873,2023-07-03,HR Specialist,HR,Full-time,59676.76,716121.12,C,59676.76,"Health Insurance, Stock Options, Retirement Plan, Free Meals, Education Assistance, Gym Membership, Travel Allowance, Paid Time Off",60000,720000,835797.88,1.04,4.23,2.33
E10797,Aaryahi,Kaira,Arora,1979-01-31,Female,aaryahi.arora@gmail.com,9754538921,9546495618,"H.No. 133
Iyengar Path, Kumbakonam, Haryana, 358009, India",Bachelor's,Computer Science,Uncle,9092838203,2024-03-07,QA Engineer,Engineering,Contract,56911.52,682938.24,C,56911.52,"Travel Allowance, Remote Work, Health Insurance",20000,720000,759849.76,2.45,3.1,3.9
E10798,Vivaan,Arnav,Brar,1970-06-17,Female,vivaan.brar@gmail.com,9671219511,9308914248,"67, Acharya Marg, Morbi, Telangana, 854177, India",PhD,Business Administration,Father,9200722519,2018-10-02,HR Specialist,HR,Full-time,52808.55,633702.6000000001,C,52808.55,"Remote Work, Free Meals, Paid Time Off, Travel Allowance, Retirement Plan",30000,720000,716511.1500000001,3.99,4.87,4.05
E10799,Anvi,Ivana,Gopal,1985-01-15,Female,anvi.gopal@gmail.com,9135805992,9538784007,"33/97, Das Chowk, Mehsana, West Bengal, 091739, India",PhD,Engineering,Uncle,9133191850,2023-10-15,QA Engineer,Engineering,Contract,58157.06,697884.72,C,58157.06,Remote Work,2000,720000,758041.78,2.41,2.64,2.87
E10800,Lakshit,Hridaan,Saini,1997-01-21,Female,lakshit.saini@gmail.com,9306658456,9179970427,"H.No. 05, Bhasin Circle, Dewas, Goa, 539987, India",Master's,Finance,Mother,9868503342,2024-03-12,Accountant,Finance,Intern,10357.37,124288.44,D,10357.37,Education Assistance,7000,180000,141645.81,1.3,3.3,4.38
E10801,Bhavin,Priyansh,Bala,1977-07-10,Female,bhavin.bala@gmail.com,9388542977,9182799250,"67/574
Singhal Zila, Nashik, Uttarakhand, 660995, India",Bachelor's,Sales,Sister,9709119033,2023-05-12,Sales Executive,Sales,Contract,32009.94,384119.27999999997,D,32009.94,Remote Work,2000,480000,418129.22,4.85,3.97,3.6
E10802,Azad,Nirvaan,Bhat,2005-12-04,Male,azad.bhat@gmail.com,9439682562,9752466443,"H.No. 950
Hegde Nagar, Amroha, Tripura, 271245, India",PhD,Computer Science,Father,9883536421,2024-06-25,QA Engineer,Engineering,Intern,16204.37,194452.44,D,16204.37,"Education Assistance, Travel Allowance",13000,216000,223656.81,1.6,4.9,3.77
E10803,Manikya,Ela,Shukla,1975-12-27,Female,manikya.shukla@gmail.com,9136121671,9143016873,"265, Saha Chowk, Karaikudi, West Bengal, 968124, India",Bachelor's,Marketing,Aunty,9415791530,2023-10-17,Marketing Manager,Marketing,Contract,83270.81,999249.72,B,83270.81,"Remote Work, Travel Allowance",8000,1080000,1090520.53,4.42,4.64,2.46
E10804,Zoya,Manikya,Bali,1995-12-12,Female,zoya.bali@gmail.com,9652095132,9448435428,"32/114
Kota, Bhiwandi, Maharashtra, 596932, India",Bachelor's,Computer Science,Mother,9373460314,2014-11-13,DevOps Engineer,Engineering,Full-time,93748.29,1124979.48,B,93748.29,"Retirement Plan, Gym Membership, Travel Allowance, Education Assistance, Remote Work, Paid Time Off, Stock Options",48000,1200000,1266727.77,4.46,2.29,2.88
E10805,Anahita,Trisha,Rege,1974-07-19,Female,anahita.rege@gmail.com,9939218317,9017739635,"23/67
Wable Chowk, Burhanpur, West Bengal, 404935, India",Bachelor's,Business Administration,Mother,9873011818,2018-11-22,Recruiter,HR,Full-time,91854.46,1102253.52,B,91854.46,"Remote Work, Education Assistance",9000,1200000,1203107.98,1.54,4.5,2.32
E10806,Shalv,Hazel,Doctor,2000-09-27,Female,shalv.doctor@gmail.com,9750417839,9810277851,"437, Dani Nagar, Bhilwara, Nagaland, 065167, India",Bachelor's,Finance,Father,9277846454,2024-06-16,Accountant,Finance,Intern,11351.59,136219.08000000002,D,11351.59,"Education Assistance, Travel Allowance",13000,180000,160570.67,4.11,2.63,4.96
E10807,Anay,Kaira,Ravi,1980-08-20,Female,anay.ravi@gmail.com,9536970999,9652400516,"H.No. 70, Saha Path, Mango, Meghalaya, 656849, India",PhD,Computer Science,Uncle,9967221432,2024-05-28,DevOps Engineer,Engineering,Intern,19843.68,238124.16,D,19843.68,"Travel Allowance, Education Assistance",13000,240000,270967.83999999997,4.06,2.71,4.3
E10808,Zaina,Kimaya,Gulati,1998-11-24,Female,zaina.gulati@gmail.com,9651159133,9613214239,"99/503
Kohli Street, Durg, Kerala, 682876, India",Master's,Computer Science,Father,9854946065,2024-03-21,System Architect,Engineering,Intern,21182.86,254194.32,D,21182.86,"Travel Allowance, Education Assistance",13000,264000,288377.18,1.82,2.32,4.43
E10809,Anahita,Riya,Rajagopal,1975-11-06,Female,anahita.rajagopal@gmail.com,9448759257,9494493400,"81, Chand Nagar, Tiruvottiyur, Telangana, 327446, India",PhD,Business Administration,Brother,9072879683,2023-07-26,HR Manager,HR,Contract,88534.98,1062419.76,B,88534.98,"Travel Allowance, Health Insurance",18000,1080000,1168954.74,4.47,1.6,3.25
E10810,Armaan,Tarini,Bhargava,1984-03-28,Female,armaan.bhargava@gmail.com,9292184799,9808274601,"H.No. 507, Kalla Path, Malegaon, Maharashtra, 009974, India",Bachelor's,Sales,Mother,9902277239,2024-03-13,Account Manager,Sales,Part-time,40524.56,486294.72,D,40524.56,"Travel Allowance, Remote Work, Paid Time Off",13000,600000,539819.28,3.15,1.86,4.11
E10811,Charvi,Emir,Bahri,1990-10-17,Female,charvi.bahri@gmail.com,9710092455,9760953899,"52/848, Venkatesh Zila, Bidar, Karnataka, 426331, India",Bachelor's,Marketing,Sister,9205239349,2018-08-29,SEO Specialist,Marketing,Part-time,30776.32,369315.83999999997,D,30776.32,"Travel Allowance, Remote Work",8000,480000,408092.16,4.52,2.98,3.76
E10812,Madhup,Arnav,Chanda,1998-10-25,Female,madhup.chanda@gmail.com,9715699648,9853497128,"93/05
Sem Ganj, Parbhani, Karnataka, 861130, India",PhD,Finance,Uncle,9796057475,2023-12-18,Financial Analyst,Finance,Contract,56596.96,679163.52,C,56596.96,"Health Insurance, Travel Allowance",18000,720000,753760.48,4.87,4.73,2.07
E10813,Miraya,Vedika,Viswanathan,1971-04-30,Female,miraya.viswanathan@gmail.com,9536042738,9740058609,"57
Gaba Marg, Rajahmundry, Tripura, 412144, India",PhD,Sales,Uncle,9602598993,2024-03-02,Account Manager,Sales,Contract,64705.59,776467.08,C,64705.59,"Remote Work, Travel Allowance, Health Insurance",20000,900000,861172.6699999999,4.46,2.31,4.13
E10814,Taran,Sara,Dhar,2003-11-03,Male,taran.dhar@gmail.com,9963320601,9690430545,"55/088
Agarwal Street, Jabalpur, Punjab, 565794, India",Bachelor's,Marketing,Aunty,9295903249,2017-11-30,SEO Specialist,Marketing,Part-time,31173.36,374080.32,D,31173.36,Travel Allowance,6000,480000,411253.68,1.13,2.34,4.14
E10815,Jhanvi,Lakshit,Saran,1982-12-18,Female,jhanvi.saran@gmail.com,9502035479,9681865525,"88, Chaudry Nagar, Bulandshahr, Maharashtra, 417668, India",Master's,Finance,Mother,9793311074,2024-02-04,Controller,Finance,Contract,62854.84,754258.08,C,62854.84,"Health Insurance, Remote Work, Travel Allowance",20000,900000,837112.9199999999,2.11,3.7,3.67
E10816,Lakshay,Farhan,Anne,1993-09-16,Female,lakshay.anne@gmail.com,9089199545,9894869103,"H.No. 89, Arora Zila, Karawal Nagar, Uttar Pradesh, 703818, India",Bachelor's,Business Administration,Brother,9139554621,2017-04-24,HR Specialist,HR,Full-time,57096.21,685154.52,C,57096.21,"Health Insurance, Education Assistance",19000,720000,761250.73,1.98,3.62,3.15
E10817,Keya,Anaya,Suresh,1970-03-23,Female,keya.suresh@gmail.com,9094615669,9607101807,"810
Tailor Chowk, Munger, Uttar Pradesh, 378452, India",Master's,Engineering,Aunty,9418826237,2023-11-17,System Architect,Engineering,Contract,88722.76,1064673.1199999999,B,88722.76,Travel Allowance,6000,1080000,1159395.88,4.14,2.18,3.76
E10818,Aarna,Misha,Kapadia,1997-11-26,Female,aarna.kapadia@gmail.com,9134692647,9696933271,"H.No. 580
Gaba Chowk, Gaya, Kerala, 899880, India",Master's,Marketing,Father,9483168893,2023-03-18,Brand Manager,Marketing,Contract,60554.52,726654.24,C,60554.52,"Remote Work, Health Insurance",14000,900000,801208.76,3.14,3.25,3.34
E10819,Neysa,Lavanya,Raval,1980-10-12,Female,neysa.raval@gmail.com,9494034246,9656752736,"271, Sahni Marg, Sirsa, Meghalaya, 495070, India",Bachelor's,Computer Science,Father,9819590750,2023-07-06,System Architect,Engineering,Contract,80122.04,961464.48,B,80122.04,"Remote Work, Health Insurance",14000,1080000,1055586.52,3.87,4.14,4.95
E10820,Jhanvi,Bhamini,Kaur,1997-11-19,Female,jhanvi.kaur@gmail.com,9479258412,9810498767,"H.No. 540, Raja Circle, Dewas, Rajasthan, 349340, India",Bachelor's,Engineering,Brother,9626652366,2024-06-23,DevOps Engineer,Engineering,Contract,63584.58,763014.96,C,63584.58,Travel Allowance,6000,900000,832599.5399999999,3.11,4.23,2.49
E10821,Hridaan,Tara,Lal,1982-02-06,Female,hridaan.lal@gmail.com,9584386000,9346747503,"12/30
Aurora Chowk, Giridih, West Bengal, 406090, India",PhD,Finance,Aunty,9991306956,2022-11-14,Finance Manager,Finance,Part-time,53379.69,640556.28,C,53379.69,"Remote Work, Travel Allowance",8000,720000,701935.97,1.42,2.67,3.61
E10822,Madhup,Riya,Sani,1989-08-08,Female,madhup.sani@gmail.com,9261288241,9120720012,"45/29
Bhatt Nagar, Eluru, West Bengal, 425524, India",PhD,Business Administration,Brother,9297820054,2015-04-24,Recruiter,HR,Part-time,46508.16,558097.92,D,46508.16,"Paid Time Off, Travel Allowance, Remote Work",13000,600000,617606.0800000001,1.73,1.42,2.69
E10823,Kavya,Kaira,Ganesan,2003-01-02,Female,kavya.ganesan@gmail.com,9345506223,9376154249,"H.No. 688, Zachariah Path, Aligarh, Uttarakhand, 743278, India",Master's,Sales,Father,9515752656,2024-03-11,Sales Manager,Sales,Intern,21086.04,253032.48,D,21086.04,Travel Allowance,6000,264000,280118.52,3.31,3.02,3.28
E10824,Rania,Ivan,Sengupta,1992-12-03,Female,rania.sengupta@gmail.com,9756065958,9874431217,"47/958
Raj Street, Kishanganj, Uttar Pradesh, 796394, India",PhD,Sales,Brother,9549946646,2015-09-23,Account Manager,Sales,Full-time,87531.54,1050378.48,B,87531.54,"Paid Time Off, Health Insurance",17000,1200000,1154910.02,1.36,3.75,4.77
E10825,Biju,Hrishita,Sandal,1998-07-15,Female,biju.sandal@gmail.com,9584861176,9404287850,"13/391
Manne Street, Tiruppur, West Bengal, 114195, India",PhD,Computer Science,Father,9448567561,2020-11-25,System Architect,Engineering,Part-time,56801.53,681618.36,C,56801.53,"Paid Time Off, Travel Allowance, Remote Work",13000,720000,751419.89,1.57,4.37,3.79
E10826,Mannat,Misha,Ravel,1982-03-25,Female,mannat.ravel@gmail.com,9914613442,9552369349,"H.No. 091
Kota Road, Rewa, Meghalaya, 922058, India",Bachelor's,Business Administration,Brother,9060724811,2024-03-23,HR Coordinator,HR,Intern,16641.23,199694.76,D,16641.23,"Travel Allowance, Education Assistance",13000,216000,229335.99000000002,1.33,1.79,4.23
